tweet_id,hashtags,mentions,uppercase,nonalpha,urls,len,numbers,spam
12672,1,0,11,17,2,124,0,n
13943,0,0,11,6,1,85,0,n
13172,0,0,7,13,1,119,2,n
13152,0,0,6,11,1,90,1,n
12458,0,0,12,17,2,133,0,y
12117,0,0,14,16,2,138,0,n
11935,0,0,4,7,1,72,0,n
13412,0,0,8,9,1,113,0,n
13361,0,0,6,7,1,91,2,y
13708,0,0,11,14,2,108,0,n
13379,0,0,17,14,1,119,1,n
12798,0,0,12,16,2,127,1,n
12695,0,0,11,14,2,100,0,n
11144,1,0,8,13,2,85,0,n
13072,0,0,12,7,1,86,0,y
11341,0,0,4,8,1,104,0,n
12696,1,0,11,16,2,124,0,n
12468,1,0,15,13,2,114,0,n
13148,0,0,9,9,1,107,1,n
12741,1,0,10,13,2,122,0,n
11090,1,2,6,9,0,103,0,n
11125,0,0,6,10,1,104,0,n
11997,0,0,10,12,2,126,1,y
12777,0,0,16,18,2,116,2,y
13688,0,0,8,9,1,126,0,n
13616,0,0,6,14,1,94,0,n
11449,1,2,6,9,0,95,3,n
13223,0,0,5,16,1,133,0,y
13260,0,0,5,9,1,122,2,n
11360,0,0,10,12,2,139,0,n
13040,1,0,11,14,1,125,2,n
12892,1,0,9,18,1,123,0,y
11518,0,0,15,12,2,126,0,n
13606,0,0,10,14,1,105,0,n
13566,0,0,7,9,1,94,0,n
12968,1,0,9,9,1,99,2,y
11236,1,0,14,17,2,121,1,n
12412,1,0,12,14,2,115,0,n
11379,0,1,8,14,1,116,1,n
12952,0,0,7,19,1,137,1,y
11762,0,0,4,7,1,75,0,n
11077,1,0,13,17,1,105,2,n
12917,1,0,11,16,2,132,0,n
13646,0,0,8,14,1,92,0,y
11574,1,0,10,10,1,114,0,n
11513,0,0,10,10,2,117,0,n
13641,0,0,10,5,1,98,0,n
13668,0,0,9,13,2,135,0,n
13406,0,0,5,5,1,63,0,n
12334,2,0,9,12,2,132,0,n
10967,0,2,13,18,1,145,0,n
11877,0,0,9,15,1,122,0,n
11129,0,0,7,14,1,103,0,n
13060,0,0,6,5,1,96,2,n
11334,0,0,19,14,2,100,1,n
13105,1,0,8,10,1,59,0,n
13911,0,0,6,5,1,94,0,n
12837,0,0,8,12,2,131,1,n
12775,1,0,16,13,2,136,1,n
13895,0,0,6,11,1,89,0,n
12461,0,0,14,16,2,138,0,n
13426,0,0,8,20,1,139,0,y
11044,0,0,7,13,2,132,1,n
12543,1,0,14,17,2,142,0,n
12419,1,0,9,22,2,127,0,y
13780,1,0,7,10,1,67,0,n
11136,0,0,8,6,1,94,0,n
13164,0,0,5,9,1,84,1,n
12872,1,0,9,17,2,132,1,n
12413,0,0,14,18,2,113,0,y
12743,1,0,12,13,2,113,2,n
11912,0,0,9,13,1,102,0,n
12885,1,0,7,8,1,109,0,n
13436,0,0,11,11,1,103,0,n
13559,0,0,8,8,1,85,0,n
10978,0,0,4,5,1,100,0,n
12749,1,0,9,15,2,124,2,n
12950,0,0,24,11,2,119,2,n
12535,1,0,13,11,2,106,0,n
11748,0,0,12,10,2,87,0,y
11485,0,0,7,8,1,101,0,n
13162,0,0,8,9,1,115,2,n
11390,0,0,7,8,1,77,0,n
13296,0,0,4,10,1,83,1,y
12645,1,0,14,15,2,123,1,n
13272,0,0,8,20,1,140,1,y
13373,0,0,8,8,1,89,1,n
13322,0,0,4,13,1,76,1,n
11062,0,0,9,8,1,96,0,n
12975,1,0,13,22,1,144,2,y
11475,1,2,6,11,0,131,0,n
11519,0,1,10,15,1,140,0,n
12999,1,0,9,6,1,106,0,n
11975,0,0,13,13,2,127,0,n
13471,0,0,7,6,1,70,0,n
13719,0,0,23,11,2,117,1,y
11741,0,0,8,7,1,65,0,y
12023,1,0,13,17,2,119,1,y
12538,0,0,14,12,2,110,0,n
12807,0,0,8,13,2,96,1,y
10979,0,0,4,11,1,88,1,n
11143,0,0,6,5,1,69,0,n
12327,1,0,9,16,2,127,0,n
13923,0,0,11,5,1,106,0,n
12635,0,0,9,14,2,115,0,n
13233,0,0,7,7,1,72,0,n
11918,0,0,7,7,1,80,0,n
12530,1,0,13,22,2,130,0,y
11392,0,0,9,12,2,131,0,n
13624,0,0,7,9,1,86,0,n
11195,0,0,14,20,1,143,0,y
13073,0,0,7,19,1,107,1,y
13462,0,0,7,6,1,72,0,n
11667,0,0,20,22,2,122,0,n
11435,0,1,9,12,1,135,0,n
11427,1,2,12,19,1,134,0,n
13399,0,0,8,11,1,95,1,n
13077,0,0,5,5,1,65,2,n
11589,0,0,11,13,1,127,0,n
13427,0,0,19,6,1,93,1,y
11945,0,0,14,12,2,96,0,n
11397,0,0,3,7,1,91,0,n
12819,1,0,12,17,2,129,1,n
11839,0,0,12,8,1,101,0,n
13201,0,0,8,7,1,97,0,n
11011,0,0,10,10,2,98,0,y
11764,0,0,8,10,2,94,0,n
12727,1,0,11,13,2,120,1,n
12780,1,0,12,16,2,129,2,n
11134,1,0,9,13,2,93,0,n
13357,0,0,5,9,1,75,1,n
12740,2,0,12,18,2,125,0,n
12655,1,0,13,16,2,127,0,n
12704,1,0,14,11,2,118,1,n
12502,0,0,11,20,2,127,1,n
11567,1,2,5,11,0,116,1,n
13477,0,0,10,13,1,124,0,n
11204,1,2,16,5,0,137,0,n
12365,1,0,8,18,1,124,0,n
11814,1,0,14,15,2,118,0,n
12408,0,0,11,10,2,106,0,y
10955,0,0,5,15,2,111,0,n
12974,1,0,20,15,1,132,2,n
13682,0,0,5,5,1,87,0,y
13552,0,0,10,9,1,70,0,n
11597,0,0,12,12,2,114,0,n
11690,0,0,5,5,1,92,0,y
11879,0,0,8,9,1,96,0,y
13266,0,0,5,13,1,81,1,y
13839,0,0,4,9,1,113,1,n
12520,1,0,14,14,2,128,0,n
12647,0,0,15,10,2,114,0,n
12222,0,0,10,12,2,110,0,n
11165,0,0,11,13,2,111,0,n
12667,0,0,8,13,2,125,0,n
11049,0,0,8,13,1,79,1,n
11426,0,0,5,10,1,84,0,n
12815,1,0,15,12,2,123,1,n
11753,0,0,18,14,2,138,0,n
11672,0,0,9,12,2,106,1,n
13156,0,0,5,8,1,122,0,n
12185,2,0,10,15,1,120,0,n
12646,1,0,12,12,2,129,0,n
10991,0,0,12,14,2,111,1,n
12630,0,0,9,13,2,121,1,y
11903,0,0,8,5,1,76,0,n
11079,0,0,11,12,1,81,0,n
13254,0,0,5,11,1,86,3,y
12479,0,0,13,16,2,135,0,n
10980,0,1,12,10,1,104,0,n
13401,0,0,7,19,1,107,1,y
11809,1,1,11,19,2,134,1,y
11317,0,0,7,7,1,115,0,n
13311,0,0,8,17,1,113,1,y
11826,0,0,10,14,2,132,0,n
12776,1,0,14,19,2,135,2,n
12108,0,0,9,16,2,129,0,n
12513,0,0,14,16,2,96,0,n
13456,0,0,7,5,1,96,2,n
13887,0,0,11,9,1,129,2,n
13155,0,0,9,7,1,87,1,n
13405,0,0,7,10,1,96,0,n
13013,1,0,10,14,1,129,0,n
12289,0,0,13,12,2,119,0,n
13728,0,0,10,16,2,108,0,n
12067,0,0,14,23,2,129,0,n
11889,0,0,9,5,1,94,0,n
11290,0,0,20,18,1,136,0,n
11803,0,0,5,19,1,126,0,n
12608,1,0,9,13,2,110,0,n
11678,0,0,16,16,2,139,0,n
13225,0,0,5,9,1,84,1,n
12160,0,0,16,18,2,128,0,n
12060,0,0,12,10,2,106,0,y
12532,2,0,10,14,2,113,0,n
11070,0,0,6,6,1,85,0,n
12978,1,0,17,10,1,135,2,n
13891,0,0,10,9,1,100,0,n
11051,0,0,7,10,2,125,0,n
12524,1,0,10,15,2,123,0,n
13659,0,0,11,14,2,135,1,n
12709,3,0,13,18,2,124,2,n
11235,1,0,17,15,2,135,0,n
11501,0,0,5,8,1,64,0,y
13318,0,0,5,9,1,121,1,n
12941,1,0,11,8,1,94,0,n
11061,0,0,4,9,1,83,0,n
13561,0,0,22,11,2,117,1,y
13609,0,0,9,10,1,101,0,n
12961,0,0,10,10,2,109,0,n
13080,0,0,9,20,1,125,1,n
12614,1,0,16,16,2,112,1,n
13797,0,0,11,7,1,100,0,n
13815,0,0,8,23,2,142,0,n
13364,0,0,7,9,1,79,1,y
12910,0,0,13,16,2,136,1,n
12132,0,0,8,14,2,115,0,n
12232,0,0,14,18,2,113,0,y
12545,2,0,18,17,2,109,0,y
13565,0,0,8,10,1,106,0,n
11784,0,0,15,18,2,136,0,n
12899,0,0,13,16,2,121,0,n
13106,0,0,10,21,1,132,2,y
12848,0,0,15,20,2,126,2,n
12055,2,0,12,12,1,115,0,n
13220,0,0,8,9,1,114,1,n
12357,0,0,14,16,2,98,0,y
11979,1,0,10,16,2,112,0,y
13620,0,0,11,14,2,95,0,y
13523,0,0,10,14,2,130,0,y
13924,0,0,5,7,1,88,0,n
13711,0,0,12,13,2,108,0,n
13365,0,0,8,17,1,113,1,n
13918,0,1,19,20,2,134,3,y
12291,1,0,17,17,2,131,0,n
13368,0,0,10,21,1,116,1,n
13417,0,0,7,13,1,104,0,n
12979,1,0,9,9,1,124,2,n
11982,1,0,16,17,2,124,1,n
11604,0,0,17,13,2,130,0,n
13666,0,0,13,14,1,100,0,n
13825,0,0,8,14,2,135,1,n
11850,1,0,9,13,1,127,0,n
13195,0,0,11,17,1,97,0,y
11710,0,0,4,13,1,73,0,n
12144,2,0,11,14,2,133,0,n
11371,0,0,10,10,2,100,0,n
12519,1,0,8,18,1,123,0,n
11069,1,2,13,13,0,145,1,n
12358,0,0,10,12,2,101,2,y
13517,0,0,16,18,2,116,0,n
13727,0,0,15,11,2,124,0,n
11378,0,2,7,13,0,132,1,n
13791,0,0,21,13,2,132,0,n
12808,1,0,15,16,2,118,1,n
12657,0,0,14,25,2,145,3,n
11425,0,0,8,7,1,90,0,n
11977,1,0,14,15,2,123,1,n
11225,0,0,13,10,1,131,0,n
11214,0,0,12,10,2,111,0,n
12114,0,0,16,10,2,111,1,n
11081,0,2,9,18,1,124,0,n
12638,0,0,11,13,2,127,0,n
12131,0,0,14,13,2,127,0,n
11060,0,0,6,9,1,63,0,n
12123,0,0,11,16,2,129,0,n
12416,0,0,14,10,2,104,0,n
13362,0,0,8,5,1,82,1,n
11442,1,2,7,16,0,125,2,n
12585,0,0,13,13,2,115,1,y
11459,0,1,10,22,1,146,0,n
13707,0,0,8,18,1,130,0,y
11365,1,1,7,11,0,144,0,n
12168,0,1,12,13,2,84,0,n
12529,0,0,9,16,2,126,0,y
11713,0,0,9,11,1,86,0,n
11296,0,0,16,21,2,121,1,n
13359,0,0,10,7,1,97,0,n
13422,0,0,6,8,1,84,0,y
12472,0,0,10,13,2,121,1,n
12687,1,0,10,15,2,123,0,n
12568,1,0,14,16,2,133,0,n
13665,1,0,7,10,1,67,0,n
11864,0,0,9,10,1,72,0,n
11429,0,0,5,10,1,91,0,n
12495,0,0,13,20,2,119,0,n
11625,1,2,11,13,0,145,0,n
12156,0,0,14,25,2,145,3,n
11205,0,0,14,13,2,132,0,n
13485,0,0,11,10,1,94,0,n
12259,0,0,10,16,2,119,0,n
11543,1,2,9,13,0,139,1,n
12329,0,0,11,20,2,119,0,n
13608,0,0,7,14,1,127,1,y
13738,0,0,20,13,2,137,1,n
11834,1,1,14,18,1,138,1,y
13258,0,0,7,8,1,85,1,y
13109,0,0,5,10,1,72,1,n
13600,0,0,9,11,1,101,0,y
11019,0,0,7,18,2,117,0,n
12254,1,0,10,20,2,143,0,y
11353,2,1,19,14,1,131,0,n
11293,0,0,9,12,2,115,0,n
12383,0,0,6,12,2,128,0,n
13407,0,0,7,6,1,105,2,y
13541,0,0,15,13,2,112,0,n
12179,1,0,13,18,2,100,0,n
13382,0,0,8,9,1,120,1,n
12361,1,0,10,15,2,123,0,n
10990,1,1,16,18,1,138,0,n
12182,0,0,17,14,2,104,0,n
11994,0,0,11,13,2,136,0,n
11438,0,0,8,9,1,80,0,n
10969,0,0,7,10,2,81,1,n
12444,1,0,12,14,2,123,0,y
11257,0,0,11,13,2,112,0,n
13209,0,0,7,8,1,84,0,y
13755,0,0,7,20,1,138,0,y
12262,0,0,5,12,2,99,0,n
13751,0,0,9,5,1,90,0,y
10964,0,1,8,8,1,99,0,n
12783,0,0,15,11,2,123,2,n
11795,0,1,13,16,2,122,0,n
11284,0,0,8,2,0,94,0,n
11319,0,1,14,12,1,104,0,n
13547,0,0,7,10,1,116,1,n
13910,0,0,16,8,1,108,0,n
11254,0,0,12,12,2,129,0,n
11680,0,0,17,10,1,123,0,n
13508,0,0,10,12,2,86,0,n
11043,0,0,7,10,1,61,0,n
11542,1,2,11,11,0,123,1,n
11717,0,0,20,10,1,108,0,n
13366,0,0,27,16,1,135,2,n
13305,0,0,8,10,1,92,1,y
12165,0,0,10,15,2,116,2,y
13592,0,0,7,5,1,93,0,n
12674,1,0,14,15,2,116,0,n
12275,1,0,8,16,2,106,0,n
13234,0,0,11,17,1,98,1,y
11586,0,0,7,5,1,86,0,n
11168,1,0,13,21,2,128,0,n
12765,1,0,13,16,2,103,2,y
13108,0,0,5,7,1,91,3,n
11472,0,0,9,7,1,70,0,n
12169,1,0,14,14,2,128,0,n
12217,2,0,15,13,2,129,0,n
11283,1,0,8,4,0,58,0,n
12045,1,0,12,13,2,132,0,n
11720,0,0,20,12,1,129,0,n
11727,0,0,14,12,1,78,0,y
12203,0,0,7,12,2,128,0,n
12402,1,0,16,16,2,117,0,n
13684,0,0,7,21,1,89,0,n
13617,1,0,11,10,1,88,0,n
13396,1,0,11,13,1,112,0,n
12216,0,0,10,12,2,107,0,n
11356,0,0,10,9,1,68,0,n
13390,0,0,5,10,1,72,1,n
13705,0,0,14,26,2,139,0,n
12544,1,0,12,16,2,127,1,n
12194,0,0,9,13,2,125,0,n
12473,1,0,13,15,2,135,0,n
11895,0,0,8,8,1,92,0,n
13143,0,0,7,5,1,115,1,n
13567,0,0,21,14,2,135,1,n
12072,0,0,7,21,2,136,0,n
11453,1,1,14,15,1,141,0,n
11984,0,0,8,14,2,92,1,y
12797,1,0,10,13,2,111,1,n
11865,0,0,6,14,1,93,0,n
11709,0,2,10,16,1,142,0,n
13144,0,0,6,10,1,102,1,y
13759,0,0,12,15,2,95,0,n
11896,0,0,7,9,1,102,0,y
11213,0,1,9,18,1,144,0,y
11258,0,0,10,14,1,133,0,n
13734,0,0,15,12,2,103,0,n
11694,0,0,8,12,1,93,0,n
13882,0,0,8,20,1,115,1,y
13388,0,0,9,26,1,130,1,y
13008,1,0,13,22,1,141,0,y
13160,0,0,6,10,1,91,2,y
12560,1,0,15,15,2,104,0,n
11380,0,2,7,18,0,138,3,n
13464,0,0,9,27,1,131,0,y
12435,2,0,12,24,2,131,0,n
12878,0,0,8,14,2,130,1,n
11693,0,0,8,11,1,89,0,n
13191,0,0,8,11,1,91,0,n
11126,0,0,9,8,1,113,0,n
13844,0,0,10,5,1,90,0,n
11747,0,0,10,15,2,139,0,y
12400,1,0,13,17,2,113,0,n
13752,0,0,11,13,2,112,0,n
12855,1,0,11,13,2,116,1,n
12746,0,0,13,14,2,123,2,n
12377,1,0,14,11,2,106,0,n
12767,0,0,13,10,2,109,2,y
10973,0,1,13,11,1,69,0,n
12665,0,0,15,14,2,104,0,n
13455,0,0,8,12,1,108,0,n
11658,0,1,8,9,1,121,0,n
12264,0,0,9,12,2,118,2,y
13813,0,1,12,11,2,110,0,n
11292,0,0,7,13,2,115,1,n
11040,0,0,8,9,1,84,0,y
12653,1,0,8,15,2,126,2,n
11532,0,2,6,7,1,62,0,n
12268,2,0,14,14,2,113,0,n
12620,1,0,17,12,2,122,0,n
11447,1,0,7,17,1,131,0,n
11581,0,0,6,8,1,79,0,n
13063,0,0,5,9,1,123,3,n
11687,0,0,5,9,1,78,0,n
11336,0,0,13,13,2,135,1,n
12143,1,0,12,16,2,100,0,y
13575,0,0,17,21,2,130,0,y
11732,0,0,5,5,1,103,0,y
13449,0,0,8,11,1,116,0,n
13096,0,0,8,13,1,112,1,n
13681,0,0,8,15,1,127,0,y
12136,0,0,10,18,2,128,1,n
11480,1,2,32,12,1,119,1,n
12443,1,0,15,21,2,140,0,n
11358,0,1,14,10,1,82,0,n
11679,0,0,7,12,1,130,0,n
13035,1,1,16,18,1,139,2,n
12379,1,0,10,16,2,127,1,n
11083,0,0,8,5,1,89,0,n
13451,0,0,8,13,1,106,0,n
13085,0,0,11,18,1,128,2,n
11113,0,0,22,17,1,146,1,n
11598,0,0,10,14,1,136,0,n
13129,0,0,10,21,1,132,2,y
11068,0,0,8,18,2,96,1,n
13833,1,0,8,16,2,94,0,n
13696,0,0,11,7,1,89,0,n
13496,0,0,11,19,1,104,0,y
11847,1,0,17,11,2,103,1,y
12025,1,0,12,11,2,106,0,n
13475,0,0,10,11,1,103,0,n
12481,2,0,9,14,2,133,0,n
11391,0,0,12,16,2,137,0,n
12702,1,0,16,13,2,135,1,n
12794,0,0,8,12,2,103,1,y
11408,0,0,10,16,2,132,1,y
12198,0,0,8,14,2,100,0,n
11749,0,0,5,5,1,56,0,n
12152,0,0,9,20,2,119,0,n
12945,1,0,13,13,2,135,0,n
12863,0,0,10,14,2,116,1,n
11739,0,0,8,10,1,72,0,n
11364,1,2,8,11,0,101,1,n
13499,0,0,11,17,1,107,0,n
11424,0,0,4,7,1,96,0,n
13704,0,0,15,10,2,93,2,n
13901,0,0,5,9,1,82,0,y
13030,1,0,8,9,1,108,2,y
11607,0,0,9,11,2,120,0,n
12019,1,0,13,22,2,130,0,y
11590,0,0,9,10,2,110,0,n
13621,0,0,11,10,2,125,0,n
13849,0,0,7,11,1,89,0,n
11127,0,0,13,10,2,115,0,y
11676,0,0,8,13,1,134,0,n
13036,1,0,11,18,1,127,2,n
13660,0,0,8,10,2,126,0,n
11670,0,0,16,7,1,74,0,n
12881,0,0,13,15,2,95,1,n
13676,0,0,8,11,1,73,0,n
13655,0,0,7,26,1,129,0,n
13157,0,0,7,26,1,130,1,y
11770,0,0,4,7,1,96,0,n
12448,0,0,9,13,2,136,0,n
13116,0,0,7,15,1,107,1,n
13239,0,0,15,9,1,133,0,n
13138,0,0,6,5,1,96,2,n
12285,0,0,10,13,2,125,0,n
11187,2,1,16,14,1,128,0,n
13212,0,0,7,5,1,114,0,n
11804,0,0,7,14,1,81,0,n
11677,0,0,20,18,1,145,0,n
13213,0,0,9,9,1,106,0,n
11544,1,2,13,13,1,102,1,n
12167,2,0,8,12,2,132,0,n
11887,0,0,4,7,1,112,0,n
13512,0,0,14,14,2,116,0,n
11588,0,0,5,16,1,125,1,n
11104,0,0,6,6,1,79,0,n
13348,0,0,11,16,1,107,1,y
11346,0,0,10,7,1,81,0,n
12766,0,0,14,16,2,99,2,n
13804,0,0,7,10,2,98,0,y
13630,0,0,12,21,2,116,3,n
11898,0,0,7,9,1,80,0,n
13783,1,0,8,10,1,81,0,n
13302,0,0,6,7,1,91,1,y
11111,0,0,7,11,1,112,0,n
11237,0,0,15,18,2,129,0,n
13298,0,0,4,9,1,78,1,y
12980,1,0,8,10,1,88,2,y
13794,0,0,11,14,2,106,0,y
11863,0,0,6,5,1,103,0,n
11017,0,0,13,12,2,93,0,n
12640,1,0,16,13,2,105,0,n
12163,0,0,12,14,2,131,0,n
11669,0,0,7,7,1,99,0,n
12662,2,0,9,14,2,111,0,n
10983,1,2,7,12,0,130,0,n
13093,0,0,10,9,1,99,2,n
12982,1,0,14,22,1,144,2,y
11651,0,0,12,19,2,98,0,n
11559,1,2,16,13,1,105,0,n
12384,1,0,8,17,2,142,0,n
12099,2,0,13,14,2,113,0,n
13718,0,0,13,10,2,103,0,n
13217,0,0,6,5,1,95,1,n
11107,0,0,9,12,2,102,0,n
13886,0,0,8,9,1,119,0,n
12947,1,0,13,17,2,124,0,n
12882,1,0,11,14,2,136,0,n
12936,2,0,14,23,1,121,0,n
13135,0,0,6,10,1,92,3,y
11507,0,0,13,13,2,107,0,n
11743,0,0,8,14,1,90,0,n
12107,1,0,10,16,2,106,0,n
11587,0,0,11,15,1,87,0,n
12787,0,0,11,21,2,138,2,n
11755,0,0,6,9,1,74,0,n
12195,1,0,14,11,2,106,0,n
13913,0,0,9,11,1,112,0,n
11140,0,0,9,6,1,77,0,n
13510,0,0,12,17,2,142,0,n
13424,0,1,11,8,1,106,0,n
13654,0,0,9,11,1,87,1,n
13866,0,0,10,5,1,104,1,n
11692,0,0,8,11,1,93,1,n
13504,0,0,12,17,2,113,0,n
12492,0,0,12,13,2,130,0,y
13070,0,0,6,10,1,91,2,y
11306,0,0,8,13,1,125,0,n
13314,0,0,5,8,1,123,1,n
11780,0,0,7,7,1,82,0,y
13112,0,0,6,7,1,110,3,n
12137,0,0,17,16,2,98,0,y
13133,0,0,8,9,1,115,2,n
12799,1,0,14,17,2,114,1,n
11508,0,0,12,16,2,117,0,n
13817,0,0,6,12,1,89,0,n
11959,0,0,13,17,2,133,0,y
12390,0,0,10,14,2,131,1,n
12768,1,0,8,13,2,112,2,n
12445,1,0,13,13,2,137,0,n
11822,0,0,19,12,2,140,0,n
13736,0,0,7,12,1,81,0,y
12915,1,0,10,14,2,123,0,n
11350,0,0,10,14,1,126,0,n
11893,0,0,7,13,1,100,0,y
11548,1,2,20,14,0,144,1,n
11294,0,0,11,17,2,112,0,n
11685,0,0,11,9,1,112,0,n
12629,2,0,9,12,1,115,0,n
13389,0,0,6,7,1,108,1,n
12155,1,0,11,16,2,127,0,n
13638,0,0,13,14,1,87,0,y
12199,1,0,11,16,2,127,1,n
11729,0,0,6,10,1,78,0,n
13032,1,0,12,11,1,137,2,n
13363,0,0,6,11,1,113,1,n
12012,1,0,10,15,2,106,0,n
13307,0,0,8,7,1,98,1,n
12030,1,0,11,11,2,118,1,n
11874,0,0,9,12,2,134,0,n
11351,1,2,11,11,0,143,2,n
13506,0,0,8,12,2,109,0,n
12589,1,0,15,14,2,136,0,n
12845,1,0,13,13,2,138,1,n
12078,0,0,8,14,2,120,0,n
12960,0,0,8,10,2,108,0,n
13045,1,0,10,6,1,127,1,n
13404,0,0,5,9,1,74,0,y
13100,0,0,7,7,1,45,1,n
