tweet_id,hashtags,mentions,uppercase,nonalpha,urls,len,numbers,spam
13495,0,0,0.034483,0.32,0.5,0.49505,0.333333,n
13515,0,0,0.37931,0.48,1,0.782178,0,n
11186,0,0,0.206897,0.6,1,0.920792,0,n
12170,0.333333,0,0.37931,0.52,1,0.70297,0,n
13098,0,0,0.103448,0.24,0.5,0.643564,0.333333,n
12325,0,0,0.37931,0.56,1,0.524752,0,y
12313,0.666667,0,0.206897,0.48,1,0.871287,0,n
12269,0.333333,0,0.551724,0.76,1,0.940594,0,n
11481,0,0,0.448276,0.64,1,0.50495,0,n
12090,0.666667,0,0.344828,0.88,1,0.851485,0,n
12420,0,0,0.37931,0.84,1,0.831683,0,n
11260,0.333333,0,0.172414,0.36,0.5,0.861386,0,n
12161,0.333333,0,0.172414,0.52,1,0.752475,0,n
13291,0,0,0.275862,0.56,0.5,0.415842,0.333333,y
11695,0,0,0.310345,0.32,0.5,0.613861,0,n
12341,0,0,0.413793,0.56,1,0.891089,0,n
12672,0.333333,0,0.275862,0.6,1,0.782178,0,n
13943,0,0,0.275862,0.16,0.5,0.39604,0,n
13172,0,0,0.137931,0.44,0.5,0.732673,0.666667,n
13152,0,0,0.103448,0.36,0.5,0.445545,0.333333,n
12458,0,0,0.310345,0.6,1,0.871287,0,y
12117,0,0,0.37931,0.56,1,0.920792,0,n
11935,0,0,0.034483,0.2,0.5,0.267327,0,n
13412,0,0,0.172414,0.28,0.5,0.673267,0,n
13361,0,0,0.103448,0.2,0.5,0.455446,0.666667,y
13708,0,0,0.275862,0.48,1,0.623762,0,n
13379,0,0,0.482759,0.48,0.5,0.732673,0.333333,n
12798,0,0,0.310345,0.56,1,0.811881,0.333333,n
12695,0,0,0.275862,0.48,1,0.544554,0,n
11144,0.333333,0,0.172414,0.44,1,0.39604,0,n
13072,0,0,0.310345,0.2,0.5,0.405941,0,y
11341,0,0,0.034483,0.24,0.5,0.584158,0,n
12696,0.333333,0,0.275862,0.56,1,0.782178,0,n
12468,0.333333,0,0.413793,0.44,1,0.683168,0,n
13148,0,0,0.206897,0.28,0.5,0.613861,0.333333,n
12741,0.333333,0,0.241379,0.44,1,0.762376,0,n
11125,0,0,0.103448,0.32,0.5,0.584158,0,n
11997,0,0,0.241379,0.4,1,0.80198,0.333333,y
12777,0,0,0.448276,0.64,1,0.70297,0.666667,y
13688,0,0,0.172414,0.28,0.5,0.80198,0,n
13616,0,0,0.103448,0.48,0.5,0.485149,0,n
13223,0,0,0.068966,0.56,0.5,0.871287,0,y
13260,0,0,0.068966,0.28,0.5,0.762376,0.666667,n
11360,0,0,0.241379,0.4,1,0.930693,0,n
13040,0.333333,0,0.275862,0.48,0.5,0.792079,0.666667,n
12892,0.333333,0,0.206897,0.64,0.5,0.772277,0,y
11518,0,0,0.413793,0.4,1,0.80198,0,n
13606,0,0,0.241379,0.48,0.5,0.594059,0,n
13566,0,0,0.137931,0.28,0.5,0.485149,0,n
12968,0.333333,0,0.206897,0.28,0.5,0.534653,0.666667,y
11236,0.333333,0,0.37931,0.6,1,0.752475,0.333333,n
12412,0.333333,0,0.310345,0.48,1,0.693069,0,n
12952,0,0,0.137931,0.68,0.5,0.910891,0.333333,y
11762,0,0,0.034483,0.2,0.5,0.29703,0,n
11077,0.333333,0,0.344828,0.6,0.5,0.594059,0.666667,n
12917,0.333333,0,0.275862,0.56,1,0.861386,0,n
13646,0,0,0.172414,0.48,0.5,0.465347,0,y
11574,0.333333,0,0.241379,0.32,0.5,0.683168,0,n
11513,0,0,0.241379,0.32,1,0.712871,0,n
13641,0,0,0.241379,0.12,0.5,0.524752,0,n
13668,0,0,0.206897,0.44,1,0.891089,0,n
13406,0,0,0.068966,0.12,0.5,0.178218,0,n
12334,0.666667,0,0.206897,0.4,1,0.861386,0,n
11877,0,0,0.206897,0.52,0.5,0.762376,0,n
11129,0,0,0.137931,0.48,0.5,0.574257,0,n
13060,0,0,0.103448,0.12,0.5,0.50495,0.666667,n
11334,0,0,0.551724,0.48,1,0.544554,0.333333,n
13105,0.333333,0,0.172414,0.32,0.5,0.138614,0,n
13911,0,0,0.103448,0.12,0.5,0.485149,0,n
12837,0,0,0.172414,0.4,1,0.851485,0.333333,n
12775,0.333333,0,0.448276,0.44,1,0.90099,0.333333,n
13895,0,0,0.103448,0.36,0.5,0.435644,0,n
12461,0,0,0.37931,0.56,1,0.920792,0,n
13426,0,0,0.172414,0.72,0.5,0.930693,0,y
11044,0,0,0.137931,0.44,1,0.861386,0.333333,n
12543,0.333333,0,0.37931,0.6,1,0.960396,0,n
12419,0.333333,0,0.206897,0.8,1,0.811881,0,y
13780,0.333333,0,0.137931,0.32,0.5,0.217822,0,n
11136,0,0,0.172414,0.16,0.5,0.485149,0,n
13164,0,0,0.068966,0.28,0.5,0.386139,0.333333,n
12872,0.333333,0,0.206897,0.6,1,0.861386,0.333333,n
12413,0,0,0.37931,0.64,1,0.673267,0,y
12743,0.333333,0,0.310345,0.44,1,0.673267,0.666667,n
11912,0,0,0.206897,0.44,0.5,0.564356,0,n
12885,0.333333,0,0.137931,0.24,0.5,0.633663,0,n
13436,0,0,0.275862,0.36,0.5,0.574257,0,n
13559,0,0,0.172414,0.24,0.5,0.39604,0,n
10978,0,0,0.034483,0.12,0.5,0.544554,0,n
12749,0.333333,0,0.206897,0.52,1,0.782178,0.666667,n
12950,0,0,0.724138,0.36,1,0.732673,0.666667,n
12535,0.333333,0,0.344828,0.36,1,0.60396,0,n
11748,0,0,0.310345,0.32,1,0.415842,0,y
11485,0,0,0.137931,0.24,0.5,0.554455,0,n
13162,0,0,0.172414,0.28,0.5,0.693069,0.666667,n
11390,0,0,0.137931,0.24,0.5,0.316832,0,n
13296,0,0,0.034483,0.32,0.5,0.376238,0.333333,y
12645,0.333333,0,0.37931,0.52,1,0.772277,0.333333,n
13272,0,0,0.172414,0.72,0.5,0.940594,0.333333,y
13373,0,0,0.172414,0.24,0.5,0.435644,0.333333,n
13322,0,0,0.034483,0.44,0.5,0.306931,0.333333,n
11062,0,0,0.206897,0.24,0.5,0.50495,0,n
12975,0.333333,0,0.344828,0.8,0.5,0.980198,0.666667,y
12999,0.333333,0,0.206897,0.16,0.5,0.60396,0,n
11975,0,0,0.344828,0.44,1,0.811881,0,n
13471,0,0,0.137931,0.16,0.5,0.247525,0,n
13719,0,0,0.689655,0.36,1,0.712871,0.333333,y
11741,0,0,0.172414,0.2,0.5,0.19802,0,y
12023,0.333333,0,0.344828,0.6,1,0.732673,0.333333,y
12538,0,0,0.37931,0.4,1,0.643564,0,n
12807,0,0,0.172414,0.44,1,0.50495,0.333333,y
10979,0,0,0.034483,0.36,0.5,0.425743,0.333333,n
11143,0,0,0.103448,0.12,0.5,0.237624,0,n
12327,0.333333,0,0.206897,0.56,1,0.811881,0,n
13923,0,0,0.275862,0.12,0.5,0.60396,0,n
12635,0,0,0.206897,0.48,1,0.693069,0,n
13233,0,0,0.137931,0.2,0.5,0.267327,0,n
11918,0,0,0.137931,0.2,0.5,0.346535,0,n
12530,0.333333,0,0.344828,0.8,1,0.841584,0,y
11392,0,0,0.206897,0.4,1,0.851485,0,n
13624,0,0,0.137931,0.28,0.5,0.405941,0,n
11195,0,0,0.37931,0.72,0.5,0.970297,0,y
13073,0,0,0.137931,0.68,0.5,0.613861,0.333333,y
13462,0,0,0.137931,0.16,0.5,0.267327,0,n
11667,0,0,0.586207,0.8,1,0.762376,0,n
13399,0,0,0.172414,0.36,0.5,0.49505,0.333333,n
13077,0,0,0.068966,0.12,0.5,0.19802,0.666667,n
11589,0,0,0.275862,0.44,0.5,0.811881,0,n
13427,0,0,0.551724,0.16,0.5,0.475248,0.333333,y
11945,0,0,0.37931,0.4,1,0.50495,0,n
11397,0,0,0,0.2,0.5,0.455446,0,n
12819,0.333333,0,0.310345,0.6,1,0.831683,0.333333,n
11839,0,0,0.310345,0.24,0.5,0.554455,0,n
13201,0,0,0.172414,0.2,0.5,0.514851,0,n
11011,0,0,0.241379,0.32,1,0.524752,0,y
11764,0,0,0.172414,0.32,1,0.485149,0,n
12727,0.333333,0,0.275862,0.44,1,0.742574,0.333333,n
12780,0.333333,0,0.310345,0.56,1,0.831683,0.666667,n
11134,0.333333,0,0.206897,0.44,1,0.475248,0,n
13357,0,0,0.068966,0.28,0.5,0.29703,0.333333,n
12740,0.666667,0,0.310345,0.64,1,0.792079,0,n
12655,0.333333,0,0.344828,0.56,1,0.811881,0,n
12704,0.333333,0,0.37931,0.36,1,0.722772,0.333333,n
12502,0,0,0.275862,0.72,1,0.811881,0.333333,n
13477,0,0,0.241379,0.44,0.5,0.782178,0,n
12365,0.333333,0,0.172414,0.64,0.5,0.782178,0,n
11814,0.333333,0,0.37931,0.52,1,0.722772,0,n
12408,0,0,0.275862,0.32,1,0.60396,0,y
10955,0,0,0.068966,0.52,1,0.653465,0,n
12974,0.333333,0,0.586207,0.52,0.5,0.861386,0.666667,n
13682,0,0,0.068966,0.12,0.5,0.415842,0,y
13552,0,0,0.241379,0.28,0.5,0.247525,0,n
11597,0,0,0.310345,0.4,1,0.683168,0,n
11690,0,0,0.068966,0.12,0.5,0.465347,0,y
11879,0,0,0.172414,0.28,0.5,0.50495,0,y
13266,0,0,0.068966,0.44,0.5,0.356436,0.333333,y
13839,0,0,0.034483,0.28,0.5,0.673267,0.333333,n
12520,0.333333,0,0.37931,0.48,1,0.821782,0,n
12647,0,0,0.413793,0.32,1,0.683168,0,n
12222,0,0,0.241379,0.4,1,0.643564,0,n
11165,0,0,0.275862,0.44,1,0.653465,0,n
12667,0,0,0.172414,0.44,1,0.792079,0,n
11049,0,0,0.172414,0.44,0.5,0.336634,0.333333,n
11426,0,0,0.068966,0.32,0.5,0.386139,0,n
12815,0.333333,0,0.413793,0.4,1,0.772277,0.333333,n
11753,0,0,0.517241,0.48,1,0.920792,0,n
11672,0,0,0.206897,0.4,1,0.60396,0.333333,n
13156,0,0,0.068966,0.24,0.5,0.762376,0,n
12185,0.666667,0,0.241379,0.52,0.5,0.742574,0,n
12646,0.333333,0,0.310345,0.4,1,0.831683,0,n
10991,0,0,0.310345,0.48,1,0.653465,0.333333,n
12630,0,0,0.206897,0.44,1,0.752475,0.333333,y
11903,0,0,0.172414,0.12,0.5,0.306931,0,n
11079,0,0,0.275862,0.4,0.5,0.356436,0,n
13254,0,0,0.068966,0.36,0.5,0.405941,1,y
12479,0,0,0.344828,0.56,1,0.891089,0,n
13401,0,0,0.137931,0.68,0.5,0.613861,0.333333,y
11317,0,0,0.137931,0.2,0.5,0.693069,0,n
13311,0,0,0.172414,0.6,0.5,0.673267,0.333333,y
11826,0,0,0.241379,0.48,1,0.861386,0,n
12776,0.333333,0,0.37931,0.68,1,0.891089,0.666667,n
12108,0,0,0.206897,0.56,1,0.831683,0,n
12513,0,0,0.37931,0.56,1,0.50495,0,n
13456,0,0,0.137931,0.12,0.5,0.50495,0.666667,n
13887,0,0,0.275862,0.28,0.5,0.831683,0.666667,n
13155,0,0,0.206897,0.2,0.5,0.415842,0.333333,n
13405,0,0,0.137931,0.32,0.5,0.50495,0,n
13013,0.333333,0,0.241379,0.48,0.5,0.831683,0,n
12289,0,0,0.344828,0.4,1,0.732673,0,n
13728,0,0,0.241379,0.56,1,0.623762,0,n
12067,0,0,0.37931,0.84,1,0.831683,0,n
11889,0,0,0.206897,0.12,0.5,0.485149,0,n
11290,0,0,0.586207,0.64,0.5,0.90099,0,n
11803,0,0,0.068966,0.68,0.5,0.80198,0,n
12608,0.333333,0,0.206897,0.44,1,0.643564,0,n
11678,0,0,0.448276,0.56,1,0.930693,0,n
13225,0,0,0.068966,0.28,0.5,0.386139,0.333333,n
12160,0,0,0.448276,0.64,1,0.821782,0,n
12060,0,0,0.310345,0.32,1,0.60396,0,y
12532,0.666667,0,0.241379,0.48,1,0.673267,0,n
11070,0,0,0.103448,0.16,0.5,0.39604,0,n
12978,0.333333,0,0.482759,0.32,0.5,0.891089,0.666667,n
13891,0,0,0.241379,0.28,0.5,0.544554,0,n
11051,0,0,0.137931,0.32,1,0.792079,0,n
12524,0.333333,0,0.241379,0.52,1,0.772277,0,n
13659,0,0,0.275862,0.48,1,0.891089,0.333333,n
12709,1,0,0.344828,0.64,1,0.782178,0.666667,n
11235,0.333333,0,0.482759,0.52,1,0.891089,0,n
11501,0,0,0.068966,0.24,0.5,0.188119,0,y
13318,0,0,0.068966,0.28,0.5,0.752475,0.333333,n
12941,0.333333,0,0.275862,0.24,0.5,0.485149,0,n
11061,0,0,0.034483,0.28,0.5,0.376238,0,n
13561,0,0,0.655172,0.36,1,0.712871,0.333333,y
13609,0,0,0.206897,0.32,0.5,0.554455,0,n
12961,0,0,0.241379,0.32,1,0.633663,0,n
13080,0,0,0.206897,0.72,0.5,0.792079,0.333333,n
12614,0.333333,0,0.448276,0.56,1,0.663366,0.333333,n
13797,0,0,0.275862,0.2,0.5,0.544554,0,n
13815,0,0,0.172414,0.84,1,0.960396,0,n
13364,0,0,0.137931,0.28,0.5,0.336634,0.333333,y
12910,0,0,0.344828,0.56,1,0.90099,0.333333,n
12132,0,0,0.172414,0.48,1,0.693069,0,n
12232,0,0,0.37931,0.64,1,0.673267,0,y
12545,0.666667,0,0.517241,0.6,1,0.633663,0,y
13565,0,0,0.172414,0.32,0.5,0.60396,0,n
11784,0,0,0.413793,0.64,1,0.90099,0,n
12899,0,0,0.344828,0.56,1,0.752475,0,n
13106,0,0,0.241379,0.76,0.5,0.861386,0.666667,y
12848,0,0,0.413793,0.72,1,0.80198,0.666667,n
12055,0.666667,0,0.310345,0.4,0.5,0.693069,0,n
13220,0,0,0.172414,0.28,0.5,0.683168,0.333333,n
12357,0,0,0.37931,0.56,1,0.524752,0,y
11979,0.333333,0,0.241379,0.56,1,0.663366,0,y
13620,0,0,0.275862,0.48,1,0.49505,0,y
13523,0,0,0.241379,0.48,1,0.841584,0,y
13924,0,0,0.068966,0.2,0.5,0.425743,0,n
13711,0,0,0.310345,0.44,1,0.623762,0,n
13365,0,0,0.172414,0.6,0.5,0.673267,0.333333,n
12291,0.333333,0,0.482759,0.6,1,0.851485,0,n
13368,0,0,0.241379,0.76,0.5,0.70297,0.333333,n
13417,0,0,0.137931,0.44,0.5,0.584158,0,n
12979,0.333333,0,0.206897,0.28,0.5,0.782178,0.666667,n
11982,0.333333,0,0.448276,0.6,1,0.782178,0.333333,n
11604,0,0,0.482759,0.44,1,0.841584,0,n
13666,0,0,0.344828,0.48,0.5,0.544554,0,n
13825,0,0,0.172414,0.48,1,0.891089,0.333333,n
11850,0.333333,0,0.206897,0.44,0.5,0.811881,0,n
13195,0,0,0.275862,0.6,0.5,0.514851,0,y
11710,0,0,0.034483,0.44,0.5,0.277228,0,n
12144,0.666667,0,0.275862,0.48,1,0.871287,0,n
11371,0,0,0.241379,0.32,1,0.544554,0,n
12519,0.333333,0,0.172414,0.64,0.5,0.772277,0,n
12358,0,0,0.241379,0.4,1,0.554455,0.666667,y
13517,0,0,0.448276,0.64,1,0.70297,0,n
13727,0,0,0.413793,0.36,1,0.782178,0,n
13791,0,0,0.62069,0.44,1,0.861386,0,n
12808,0.333333,0,0.413793,0.56,1,0.722772,0.333333,n
12657,0,0,0.37931,0.92,1,0.990099,1,n
11425,0,0,0.172414,0.2,0.5,0.445545,0,n
11977,0.333333,0,0.37931,0.52,1,0.772277,0.333333,n
11225,0,0,0.344828,0.32,0.5,0.851485,0,n
11214,0,0,0.310345,0.32,1,0.653465,0,n
12114,0,0,0.448276,0.32,1,0.653465,0.333333,n
12638,0,0,0.275862,0.44,1,0.811881,0,n
12131,0,0,0.37931,0.44,1,0.811881,0,n
11060,0,0,0.103448,0.28,0.5,0.178218,0,n
12123,0,0,0.275862,0.56,1,0.831683,0,n
12416,0,0,0.37931,0.32,1,0.584158,0,n
13362,0,0,0.172414,0.12,0.5,0.366337,0.333333,n
12585,0,0,0.344828,0.44,1,0.693069,0.333333,y
13707,0,0,0.172414,0.64,0.5,0.841584,0,y
12529,0,0,0.206897,0.56,1,0.80198,0,y
11713,0,0,0.206897,0.36,0.5,0.405941,0,n
11296,0,0,0.448276,0.76,1,0.752475,0.333333,n
13359,0,0,0.241379,0.2,0.5,0.514851,0,n
13422,0,0,0.103448,0.24,0.5,0.386139,0,y
12472,0,0,0.241379,0.44,1,0.752475,0.333333,n
12687,0.333333,0,0.241379,0.52,1,0.772277,0,n
12568,0.333333,0,0.37931,0.56,1,0.871287,0,n
13665,0.333333,0,0.137931,0.32,0.5,0.217822,0,n
11864,0,0,0.206897,0.32,0.5,0.267327,0,n
11429,0,0,0.068966,0.32,0.5,0.455446,0,n
12495,0,0,0.344828,0.72,1,0.732673,0,n
12156,0,0,0.37931,0.92,1,0.990099,1,n
11205,0,0,0.37931,0.44,1,0.861386,0,n
13485,0,0,0.275862,0.32,0.5,0.485149,0,n
12259,0,0,0.241379,0.56,1,0.732673,0,n
12329,0,0,0.275862,0.72,1,0.732673,0,n
13608,0,0,0.137931,0.48,0.5,0.811881,0.333333,y
13738,0,0,0.586207,0.44,1,0.910891,0.333333,n
13258,0,0,0.137931,0.24,0.5,0.39604,0.333333,y
13109,0,0,0.068966,0.32,0.5,0.267327,0.333333,n
13600,0,0,0.206897,0.36,0.5,0.554455,0,y
11019,0,0,0.137931,0.64,1,0.712871,0,n
12254,0.333333,0,0.241379,0.72,1,0.970297,0,y
11293,0,0,0.206897,0.4,1,0.693069,0,n
12383,0,0,0.103448,0.4,1,0.821782,0,n
13407,0,0,0.137931,0.16,0.5,0.594059,0.666667,y
13541,0,0,0.413793,0.44,1,0.663366,0,n
12179,0.333333,0,0.344828,0.64,1,0.544554,0,n
13382,0,0,0.172414,0.28,0.5,0.742574,0.333333,n
12361,0.333333,0,0.241379,0.52,1,0.772277,0,n
12182,0,0,0.482759,0.48,1,0.584158,0,n
11994,0,0,0.275862,0.44,1,0.90099,0,n
11438,0,0,0.172414,0.28,0.5,0.346535,0,n
10969,0,0,0.137931,0.32,1,0.356436,0.333333,n
12444,0.333333,0,0.310345,0.48,1,0.772277,0,y
11257,0,0,0.275862,0.44,1,0.663366,0,n
13209,0,0,0.137931,0.24,0.5,0.386139,0,y
13755,0,0,0.137931,0.72,0.5,0.920792,0,y
12262,0,0,0.068966,0.4,1,0.534653,0,n
13751,0,0,0.206897,0.12,0.5,0.445545,0,y
12783,0,0,0.413793,0.36,1,0.772277,0.666667,n
11284,0,0,0.172414,0,0,0.485149,0,n
13547,0,0,0.137931,0.32,0.5,0.70297,0.333333,n
13910,0,0,0.448276,0.24,0.5,0.623762,0,n
11254,0,0,0.310345,0.4,1,0.831683,0,n
11680,0,0,0.482759,0.32,0.5,0.772277,0,n
13508,0,0,0.241379,0.4,1,0.405941,0,n
11043,0,0,0.137931,0.32,0.5,0.158416,0,n
11717,0,0,0.586207,0.32,0.5,0.623762,0,n
13366,0,0,0.827586,0.56,0.5,0.891089,0.666667,n
13305,0,0,0.172414,0.32,0.5,0.465347,0.333333,y
12165,0,0,0.241379,0.52,1,0.70297,0.666667,y
13592,0,0,0.137931,0.12,0.5,0.475248,0,n
12674,0.333333,0,0.37931,0.52,1,0.70297,0,n
12275,0.333333,0,0.172414,0.56,1,0.60396,0,n
13234,0,0,0.275862,0.6,0.5,0.524752,0.333333,y
11586,0,0,0.137931,0.12,0.5,0.405941,0,n
11168,0.333333,0,0.344828,0.76,1,0.821782,0,n
12765,0.333333,0,0.344828,0.56,1,0.574257,0.666667,y
13108,0,0,0.068966,0.2,0.5,0.455446,1,n
11472,0,0,0.206897,0.2,0.5,0.247525,0,n
12169,0.333333,0,0.37931,0.48,1,0.821782,0,n
12217,0.666667,0,0.413793,0.44,1,0.831683,0,n
11283,0.333333,0,0.172414,0.08,0,0.128713,0,n
12045,0.333333,0,0.310345,0.44,1,0.861386,0,n
11720,0,0,0.586207,0.4,0.5,0.831683,0,n
11727,0,0,0.37931,0.4,0.5,0.326733,0,y
12203,0,0,0.137931,0.4,1,0.821782,0,n
12402,0.333333,0,0.448276,0.56,1,0.712871,0,n
13684,0,0,0.137931,0.76,0.5,0.435644,0,n
13617,0.333333,0,0.275862,0.32,0.5,0.425743,0,n
13396,0.333333,0,0.275862,0.44,0.5,0.663366,0,n
12216,0,0,0.241379,0.4,1,0.613861,0,n
11356,0,0,0.241379,0.28,0.5,0.227723,0,n
13390,0,0,0.068966,0.32,0.5,0.267327,0.333333,n
13705,0,0,0.37931,0.96,1,0.930693,0,n
12544,0.333333,0,0.310345,0.56,1,0.811881,0.333333,n
12194,0,0,0.206897,0.44,1,0.792079,0,n
12473,0.333333,0,0.344828,0.52,1,0.891089,0,n
11895,0,0,0.172414,0.24,0.5,0.465347,0,n
13143,0,0,0.137931,0.12,0.5,0.693069,0.333333,n
13567,0,0,0.62069,0.48,1,0.891089,0.333333,n
12072,0,0,0.137931,0.76,1,0.90099,0,n
11984,0,0,0.172414,0.48,1,0.465347,0.333333,y
12797,0.333333,0,0.241379,0.44,1,0.653465,0.333333,n
11865,0,0,0.103448,0.48,0.5,0.475248,0,n
13144,0,0,0.103448,0.32,0.5,0.564356,0.333333,y
13759,0,0,0.310345,0.52,1,0.49505,0,n
11896,0,0,0.137931,0.28,0.5,0.564356,0,y
11258,0,0,0.241379,0.48,0.5,0.871287,0,n
13734,0,0,0.413793,0.4,1,0.574257,0,n
11694,0,0,0.172414,0.4,0.5,0.475248,0,n
13882,0,0,0.172414,0.72,0.5,0.693069,0.333333,y
13388,0,0,0.206897,0.96,0.5,0.841584,0.333333,y
13008,0.333333,0,0.344828,0.8,0.5,0.950495,0,y
13160,0,0,0.103448,0.32,0.5,0.455446,0.666667,y
12560,0.333333,0,0.413793,0.52,1,0.584158,0,n
13464,0,0,0.206897,1,0.5,0.851485,0,y
12435,0.666667,0,0.310345,0.88,1,0.851485,0,n
12878,0,0,0.172414,0.48,1,0.841584,0.333333,n
11693,0,0,0.172414,0.36,0.5,0.435644,0,n
13191,0,0,0.172414,0.36,0.5,0.455446,0,n
11126,0,0,0.206897,0.24,0.5,0.673267,0,n
13844,0,0,0.241379,0.12,0.5,0.445545,0,n
11747,0,0,0.241379,0.52,1,0.930693,0,y
12400,0.333333,0,0.344828,0.6,1,0.673267,0,n
